YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,10,24,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-25,2018,Q4,10,25,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,27,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-28,2018,Q4,10,28,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,29,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-30,2018,Q4,10,30,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,30,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-31,2018,Q4,10,31,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,31,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-01,2018,Q4,11,1,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,2,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,2200,1441,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-03,2018,Q4,10,3,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,3,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-04,2018,Q4,10,4,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,4,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-05,2018,Q4,10,5,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,8,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-09,2018,Q4,10,9,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,11,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-12,2018,Q4,10,12,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,13,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-14,2018,Q4,10,14,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,15,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1100,721,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-16,2018,Q4,10,16,3063210,3063210,Homarus Americanus,Homarus Americanus,-
2018,Q4,10,18,PG,GB,"Felixstowe, P",GB,GB,PG,PG,GB,CVEDP,No,Human Consumption,41879,36006,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-28,2018,Q4,10,28,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,25,MV,GB,Heathrow,GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-25,2018,Q4,10,25,30232,030232|03044990,Thunnus Albacares,Thunnus Albacares,-
2018,Q4,10,25,MV,GB,Heathrow,GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,639,560,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-25,2018,Q4,10,25,3044990,030232|03044990,Thunnus Albacares,Thunnus Albacares,-
2018,Q4,10,2,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,18931,15375,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-07,2018,Q4,10,7,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,2,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,18931,15375,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-07,2018,Q4,10,7,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,5,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,18931,15375,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-20,2018,Q4,10,20,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,18,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,20183,17992,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,22,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,17029,14533,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-26,2018,Q4,10,26,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,22,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,17029,14533,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-26,2018,Q4,10,26,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,8,MV,GB,Stansted,GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,20,17,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-19,2018,Q4,10,19,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,12,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,18931,15375,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,12,MV,GB,"Felixstowe, P",GB,GB,MV,MV,GB,CVEDP,No,Human Consumption,18931,15375,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,5,TR,GB,Heathrow,GB,GB,TR,TR,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Melifera,Apis Melifera,Chloramphenicol
2018,Q4,10,5,TR,GB,Heathrow,GB,GB,TR,TR,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Melifera,Apis Melifera,Nitrofurans
2018,Q4,10,5,TR,GB,Heathrow,GB,GB,TR,TR,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Melifera,Apis Melifera,Oxytetracyclin
2018,Q4,10,5,TR,GB,Heathrow,GB,GB,TR,TR,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Melifera,Apis Melifera,Streptomycin
2018,Q4,10,5,TR,GB,Heathrow,GB,GB,TR,TR,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Melifera,Apis Melifera,Sulfonamides
2018,Q4,10,5,TR,GB,Heathrow,GB,GB,TR,TR,GB,CVEDP,No,Human Consumption,640,432,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Melifera,Apis Melifera,Tetracyclines
2018,Q4,10,2,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-09,2018,Q4,10,9,4090000,04090000|04100000,Apis Mellifera,Apis Mellifera,-
2018,Q4,10,2,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,9217,8042,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-09,2018,Q4,10,9,4100000,04090000|04100000,Apis Mellifera,Apis Mellifera,-
2018,Q4,10,2,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,18898,15195,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-09,2018,Q4,10,9,4090000,4090000,Apis Mellifera,Apis Mellifera,-
2018,Q4,10,31,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,7623,6621,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-07,2018,Q4,11,7,4090000,4090000,Apis Mellifera,Apis Mellifera,-
2018,Q4,10,2,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,580,498,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,4090000,4090000,Apis Mellifera,Apis Mellifera,-
2018,Q4,10,1,EC,GB,Liverpool,GB,GB,EC,EC,GB,CVEDP,No,Human Consumption,23390,20472,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-04,2018,Q4,10,4,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,23,EC,GB,"Felixstowe, P",GB,GB,EC,EC,GB,CVEDP,No,Human Consumption,20287,17280,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-07,2018,Q4,11,7,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,10,1,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1420,1037,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-02,2018,Q4,10,2,3028115,03028115|03044990,Squalius Acanthias,Lophius Spp|Squalius Acanthias,-
2018,Q4,10,1,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-02,2018,Q4,10,2,3044990,03028115|03044990,Lophius Spp,Lophius Spp|Squalius Acanthias,-
2018,Q4,10,2,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1019,720,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-03,2018,Q4,10,3,3028115,3028115,Squalius Acanthias,Squalius Acanthias,-
2018,Q4,10,4,US,GB,"Southampton, P",GB,GB,US,US,GB,CVEDP,No,Human Consumption,20411,19050,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,3038115,3038115,Squalus Acanthias,Squalus Acanthias,-
2018,Q4,10,8,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1217,894,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-09,2018,Q4,10,9,3028115,3028115,Squalius Acanthias,Squalius Acanthias,-
2018,Q4,10,13,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1266,930,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-14,2018,Q4,10,14,3028115,3028115,Squalius Acanthias,Squalius Acanthias,-
2018,Q4,10,15,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,856,600,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-16,2018,Q4,10,16,3028115,3028115,Squalius Acanthias,Squalius Acanthias,-
2018,Q4,10,23,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,1447,1020,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-24,2018,Q4,10,24,3028115,03028115|03028950,Squalius Acanthias,Lophius Spp|Squalius Acanthias,-
2018,Q4,10,23,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-24,2018,Q4,10,24,3028950,03028115|03028950,Lophius Spp,Lophius Spp|Squalius Acanthias,-
2018,Q4,10,23,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Human Consumption,15,12,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-24,2018,Q4,10,24,3048811,3048811,Squalius Acanthias,Squalius Acanthias,-
2018,Q4,10,26,CL,GB,Belfast,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,19727,19005,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-01,2018,Q4,11,1,2069099,2069099,Capra Hircus,Capra Hircus,-
2018,Q4,10,1,BR,GB,London Gateway,GB,GB,BR,BR,GB,CVEDP,No,Human Consumption,20735,18600,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-03,2018,Q4,10,3,160250,160250,Bos Spp,Bos Spp,-
2018,Q4,10,11,BR,GB,Heathrow,GB,GB,BR,BR,GB,CVEDP,No,Human Consumption,239,112,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-11,2018,Q4,10,11,160250,160250,Bos Spp,Bos Spp,-
2018,Q4,10,29,BR,GB,London Gateway,GB,GB,BR,BR,GB,CVEDP,No,Human Consumption,20735,18600,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-01,2018,Q4,11,1,160250,160250,Bos Spp,Bos Spp,-
2018,Q4,10,30,CL,GB,"Tilbury, P",DK,DK,CL,CL,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16055700,16055700,Haliotis Spp,Haliotis Spp,Arsenic As
2018,Q4,10,30,CL,GB,"Tilbury, P",DK,DK,CL,CL,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16055700,16055700,Haliotis Spp,Haliotis Spp,Cadmium Cd
2018,Q4,10,30,CL,GB,"Tilbury, P",DK,DK,CL,CL,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16055700,16055700,Haliotis Spp,Haliotis Spp,Lead Pb
2018,Q4,10,30,CL,GB,"Tilbury, P",DK,DK,CL,CL,GB,CVEDP,No,Human Consumption,1676,1367,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16055700,16055700,Haliotis Spp,Haliotis Spp,Mercury Hg
2018,Q4,10,2,AU,GB,"Felixstowe, P",GB,GB,AU,AU,GB,CVEDP,No,Animal Feedingstuff,37490,33744,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-10-11,2018,Q4,10,11,230990,230990,-,,-
2018,Q4,10,9,US,GB,"Southampton, P",IT,IT,US,US,IT,CVEDP,No,Animal Feedingstuff,4170,3179,/,/,Satisfactory,Not satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2018-11-02,2018,Q4,11,2,230910,230910,-,,-
2018,Q4,10,8,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Technical Use,39,31,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-10-08,2018,Q4,10,8,230910,230910,-,,-
2018,Q4,10,19,ZA,GB,London Gateway,GB,GB,ZA,ZA,GB,CVEDP,No,Animal Feedingstuff,15634,12960,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-10-26,2018,Q4,10,26,230910,230910,-,,-
2018,Q4,10,1,IN,GB,Stansted,GB,GB,IN,IN,GB,CVEDP,No,Animal Feedingstuff,3,2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-10-01,2018,Q4,10,1,230910,230910,-,,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3032300,03032300|03032500|03032900|03038910,Oreochromis Spp,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3032500,03032300|03032500|03032900|03038910,Cirrhinus Spp,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3032500,03032300|03032500|03032900|03038910,Labeo Calbasu,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3032500,03032300|03032500|03032900|03038910,Labeo Rohita,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3032900,03032300|03032500|03032900|03038910,Channa Punctatus,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3032900,03032300|03032500|03032900|03038910,Channa Spp,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3038910,03032300|03032500|03032900|03038910,Ailia Coila,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
2018,Q4,10,10,BD,GB,"Southampton, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3038910,03032300|03032500|03032900|03038910,Amblypharyngodon Mola,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Calbasu|Labeo Rohita|Lates Calcarifer|Macrognathus Aculeatus|Mastacembelus Armatus|Mystus Tengara|Nandus Nandus|Notopterus Notopterus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sophore|Sperata Aor|Wallago Attu|Xenentodon Cancila,-
