YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2017,Q4,12,28,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21050,20000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-07,2018,Q1,1,7,160232,160232,Aves,Aves,-
2018,Q1,1,2,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21050,20000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,160232,160232,Aves,Aves,-
2018,Q1,1,2,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20927.2,19891.2,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-06,2018,Q1,1,6,160232,160232,Aves,Aves,-
2018,Q1,1,2,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21000,20000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-07,2018,Q1,1,7,160232,160232,Aves,Aves,-
2017,Q4,12,28,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,160232,160232,Aves,Aves,-
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19162.5,18250,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,-
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19446,18520,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,-
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,0,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Aerobic microorganisms 30?C
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17702.5,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Clostridium perfringens
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,0,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Enterobacteriaceae
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,0,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Eschericia coli
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,0,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Listeria spp (excl L. monocytogenes)
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,0,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Salmonella spp.
2018,Q1,1,3,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,0,16490,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-12,2018,Q1,1,12,160232,160232,Aves,Aves,Staphylococcus aureus
2018,Q1,1,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-16,2018,Q1,1,16,160232,160232,Aves,Aves,-
2018,Q1,1,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21871.5,20830,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,160232,160232,Aves,Aves,-
2018,Q1,1,5,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-23,2018,Q1,1,23,160232,160232,Aves,Aves,-
2018,Q1,1,5,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-22,2018,Q1,1,22,160232,160232,Aves,Aves,-
2018,Q1,1,5,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19965,19360,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-22,2018,Q1,1,22,160232,160232,Aves,Aves,-
2018,Q1,1,8,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20947.5,19950,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-16,2018,Q1,1,16,160232,160232,Aves,Aves,-
2018,Q1,1,9,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,29.8,9.9,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-09,2018,Q1,1,9,160232,160232,Aves,Aves,-
2018,Q1,1,12,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18112.5,17250,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-17,2018,Q1,1,17,160232,160232,Aves,Aves,-
2018,Q1,1,12,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21507,20502,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-19,2018,Q1,1,19,160232,160232,Aves,Aves,-
2018,Q1,1,12,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21507,20502,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-19,2018,Q1,1,19,160232,160232,Aves,Aves,-
2018,Q1,1,15,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23050,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-20,2018,Q1,1,20,160232,160232,Aves,Aves,-
2018,Q1,1,15,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23050,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-19,2018,Q1,1,19,160232,160232,Aves,Aves,-
2018,Q1,1,15,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23050,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-20,2018,Q1,1,20,160232,160232,Aves,Aves,-
2018,Q1,1,16,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23051.7,22001.2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-20,2018,Q1,1,20,160232,160232,Aves,Aves,-
2018,Q1,1,16,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21000,20000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-19,2018,Q1,1,19,160232,160232,Aves,Aves,-
2018,Q1,1,22,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19530,18480,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-28,2018,Q1,1,28,160232,160232,Aves,Aves,-
2018,Q1,1,19,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23051.7,22001.2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-29,2018,Q1,1,29,160232,160232,Aves,Aves,-
2018,Q1,1,23,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18945,18000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-30,2018,Q1,1,30,160232,160232,Aves,Aves,-
2018,Q1,1,22,CA,GB,Heathrow,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,19.95,18.14,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-23,2018,Q1,1,23,3061290,3061290,Homarus Spp,Homarus Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,10,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3022980,03022980|03028990|03074220,Cynoglossus Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,20,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Caranx Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Coryphaena Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,30,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Epinephelus Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,20,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Gerres Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,30,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Lethrinus Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,30,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Liza Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,55,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Lutjanus Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,10,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Nemipterus Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,10,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Otra Pesca,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,515,50,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Scomberomorus Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3028990,03022980|03028990|03074220,Sphyraena Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,60,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-08,2018,Q1,1,8,3074220,03022980|03028990|03074220,Loligo Spp,Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Scomberomorus Spp|Sphyraena Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,760,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3022980,03022980|03024990|03028990|03063390|03074220,Cynoglossus Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,30,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3024990,03022980|03024990|03028990|03063390|03074220,Pampus Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,20,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Caranx Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Chirocentrus Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,30,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Clupeidae,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Coryphaena Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Eleutheronema Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,40,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Epinephelus Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Gerres Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Lethrinus Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,30,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Liza Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
2018,Q1,1,14,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,40,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-15,2018,Q1,1,15,3028990,03022980|03024990|03028990|03063390|03074220,Lutjanus Spp,Caranx Spp|Chirocentrus Spp|Clupeidae|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Portunus Spp|Pristipomoides Spp|Rastrelliger Spp|Sciaenidae|Scomberomorus Spp|Stolephorus Spp,-
