YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,12,12,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18368,17002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-12,2018,Q4,12,12,160232,160232,Aves,Aves,-
2018,Q4,12,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,160232,160232,Aves,Aves,-
2018,Q4,12,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,160232,160232,Aves,Aves,-
2018,Q4,12,17,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,160232,160232,Aves,Aves,-
2018,Q4,12,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,160232,160232,Aves,Aves,-
2018,Q4,12,15,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-15,2018,Q4,12,15,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18019,16461,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18590,17002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18590,17002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18005,16666,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17755,16229,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18628,17248,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18612,17248,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,20944,18850,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,19,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17755,16229,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,160232,160232,Aves,Aves,-
2018,Q4,12,19,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18499,17002,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18368,17002,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17678,16229,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,18,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18368,17002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-18,2018,Q4,12,18,160232,160232,Aves,Aves,-
2018,Q4,12,23,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-23,2018,Q4,12,23,160232,160232,Aves,Aves,-
2018,Q4,12,23,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-23,2018,Q4,12,23,160232,160232,Aves,Aves,-
2018,Q4,12,24,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,160232,160232,Aves,Aves,-
2018,Q4,12,24,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,160232,160232,Aves,Aves,-
2018,Q4,12,23,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-23,2018,Q4,12,23,160232,160232,Aves,Aves,-
2018,Q4,12,24,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,160232,160232,Aves,Aves,-
2018,Q4,12,23,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-23,2018,Q4,12,23,160232,160232,Aves,Aves,-
2018,Q4,12,21,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,160232,160232,Aves,Aves,-
2018,Q4,12,21,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,160232,160232,Aves,Aves,-
2018,Q4,12,21,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,160232,160232,Aves,Aves,-
2018,Q4,12,21,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,160232,160232,Aves,Aves,-
2019,Q1,1,5,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17755,16229,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-05,2019,Q1,1,5,160232,160232,Aves,Aves,-
2019,Q1,1,5,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17755,16229,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-05,2019,Q1,1,5,160232,160232,Aves,Aves,-
2019,Q1,1,5,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,16116,12403,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-05,2019,Q1,1,5,160232,160232,Aves,Aves,-
2019,Q1,1,5,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17678,16229,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-05,2019,Q1,1,5,160232,160232,Aves,Aves,-
2018,Q4,12,28,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-28,2018,Q4,12,28,160232,160232,Aves,Aves,-
2018,Q4,12,28,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-28,2018,Q4,12,28,160232,160232,Aves,Aves,-
2018,Q4,12,28,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-28,2018,Q4,12,28,160232,160232,Aves,Aves,-
2018,Q4,12,29,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,160232,160232,Aves,Aves,-
2018,Q4,12,29,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,160232,160232,Aves,Aves,-
2018,Q4,12,29,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,160232,160232,Aves,Aves,-
2018,Q4,12,29,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,160232,160232,Aves,Aves,-
2019,Q1,1,16,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-16,2019,Q1,1,16,160232,160232,Aves,Aves,-
2019,Q1,1,4,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,160232,160232,Aves,Aves,-
2019,Q1,1,7,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-07,2019,Q1,1,7,160232,160232,Aves,Aves,-
2019,Q1,1,6,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-06,2019,Q1,1,6,160232,160232,Aves,Aves,-
2019,Q1,1,6,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-06,2019,Q1,1,6,160232,160232,Aves,Aves,-
2019,Q1,1,7,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-07,2019,Q1,1,7,160232,160232,Aves,Aves,-
2019,Q1,1,4,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,160232,160232,Aves,Aves,-
2019,Q1,1,4,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,160232,160232,Aves,Aves,-
2019,Q1,1,4,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,160232,160232,Aves,Aves,-
2019,Q1,1,12,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21492,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,160232,160232,Aves,Aves,-
2019,Q1,1,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-14,2019,Q1,1,14,160232,160232,Aves,Aves,-
2019,Q1,1,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21622,19302,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-14,2019,Q1,1,14,160232,160232,Aves,Aves,-
2019,Q1,1,7,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18368,17002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-07,2019,Q1,1,7,160232,160232,Aves,Aves,-
2018,Q4,12,21,NA,GB,"Tilbury, P",GB,GB,NA,NA,GB,CVEDP,No,Human Consumption,25121,24520,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,20230,20230,Bos Taurus,Bos Taurus,-
2018,Q4,12,17,NA,GB,London Gateway,GB,GB,NA,ZA,GB,CVEDP,No,Human Consumption,24579,22987,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,20130,20130,Bos Taurus,Bos Taurus,-
2019,Q1,1,4,NA,GB,London Gateway,GB,GB,NA,ZA,GB,CVEDP,No,Human Consumption,20951,19605,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q4,12,24,IN,GB,"Felixstowe, P",GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,.DYES
2018,Q4,12,24,IN,GB,"Felixstowe, P",GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,23100,13380,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Antibacterials
2018,Q4,12,24,IN,GB,"Felixstowe, P",GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Chloramphenicol
2018,Q4,12,24,IN,GB,"Felixstowe, P",GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Nitrofurans
2018,Q4,12,24,IN,GB,"Felixstowe, P",GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-24,2018,Q4,12,24,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Tetracyclines
2018,Q4,12,6,VN,GB,"Felixstowe, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26516,19284,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-06,2018,Q4,12,6,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,12,3,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,25,25,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3504,3504,Bos Taurus,Bos Taurus,-
2018,Q4,12,17,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,106,100,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,3504,3504,Bos Taurus,Bos Taurus,-
2018,Q4,12,17,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,35,27,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,3504,3504,Bos Taurus,Bos Taurus,-
2018,Q4,12,17,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,54,50,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,3504,3504,Bos Taurus,Bos Taurus,-
2018,Q4,12,17,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,28,25,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,3504,3504,Bos Taurus,Bos Taurus,-
2018,Q4,12,19,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,54,50,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,3504,3504,Bos Taurus,Bos Taurus,-
2018,Q4,12,10,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Technical Use,25,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-12-10,2018,Q4,12,10,30029030,30029030,Bovidae,Bovidae,-
2018,Q4,12,17,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Technical Use,84,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-12-17,2018,Q4,12,17,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,12,17,US,GB,Heathrow,GB,GB,US,US,GB,CVEDP,No,Technical Use,84,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-12-17,2018,Q4,12,17,30021200,30021200,Otra Mammalia,Otra Mammalia,-
2018,Q4,12,12,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,20580,16128,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-12,2018,Q4,12,12,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,10,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,41240,32544,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-10,2018,Q4,12,10,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,12,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,41300,32544,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-12,2018,Q4,12,12,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,10,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,20760,16272,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-10,2018,Q4,12,10,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,28,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,41461,32544,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-28,2018,Q4,12,28,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,30,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,41400,32544,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,31,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,23760,16539,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-31,2018,Q4,12,31,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,19,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,20500,16128,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,19,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,22620,15685,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,19,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,20460,16128,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2018,Q4,12,29,MA,GB,"Felixstowe, P",GB,GB,MA,MA,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,16041311,16041311|16041319|16041997,Sardina Pilchardus,Sardina Pilchardus|Scomber Colias,-
