YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Epinephelus Spp,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Leiognathus Spp,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Lethrinus Spp,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Lutjanidae,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Lutjanus Spp,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Nemipterus Spp,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Sciaenidae,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-03,2018,Q3,8,3,3028990,03022980|03024990|03028990,Scomberomorus Spp,Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Pampus Spp|Sciaenidae|Scomberomorus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,440,360,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3028590,03028590|03028990|03044990,Argyrops Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3028990,03028590|03028990|03044990,Epinephelus Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3028990,03028590|03028990|03044990,Leiognathus Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3028990,03028590|03028990|03044990,Lutjanus Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3028990,03028590|03028990|03044990,Otra Pesca,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3028990,03028590|03028990|03044990,Parupeneus Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3044990,03028590|03028990|03044990,Coryphaena Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,4,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,3044990,03028590|03028990|03044990,Lutjanus Spp,Argyrops Spp|Coryphaena Spp|Epinephelus Spp|Leiognathus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3022980,03022980|03024990|03028990|03044500|03044990|03074220,Cynoglossus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3024990,03022980|03024990|03028990|03044500|03044990|03074220,Pampus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Acanthurus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Anchoviella Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Epinephelus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Leiognathus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Lethrinus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Otra Pesca,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Pampus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Parastromateus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Parupeneus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Pinjalo Pinjalo,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Serranidae,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03022980|03024990|03028990|03044500|03044990|03074220,Sillago Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,2000,1687,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3044500,03022980|03024990|03028990|03044500|03044990|03074220,Xiphias Gladius,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3044990,03022980|03024990|03028990|03044500|03044990|03074220,Coryphaena Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3044990,03022980|03024990|03028990|03044500|03044990|03074220,Lutjanus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3044990,03022980|03024990|03028990|03044500|03044990|03074220,Parupeneus Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3044990,03022980|03024990|03028990|03044500|03044990|03074220,Thunnus Albacares,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,5,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3074220,03022980|03024990|03028990|03044500|03044990|03074220,Loligo Spp,Acanthurus Spp|Anchoviella Spp|Coryphaena Spp|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Pinjalo Pinjalo|Serranidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028590,03028590|03028990|03063390,Argyrops Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Carangidae,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Epinephelus Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Lutjanus Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Nemipterus Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Otra Pesca,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Parupeneus Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,1800,1492,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3028990,03028590|03028990|03063390,Scomberomorus Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,6,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-06,2018,Q3,8,6,3063390,03028590|03028990|03063390,Portunus Spp,Argyrops Spp|Carangidae|Epinephelus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Parupeneus Spp|Portunus Spp|Scomberomorus Spp,-
2018,Q3,8,8,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-09,2018,Q3,8,9,3022980,03022980|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Cynoglossus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Arius Spp|Caranx Spp|Clupeidae|Cynoglossus Spp|Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Portunus Spp|Sciaenidae|Sillago Spp|Thunnus Albacares|Xiphias Gladius,-
