YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q2,6,19,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2494,1806,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-21,2018,Q2,6,21,160232,160232,Aves,Aves,-
2018,Q2,6,21,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2867,2196,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-22,2018,Q2,6,22,160232,160232,Aves,Aves,-
2018,Q2,6,22,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,4588,3968,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-22,2018,Q2,6,22,160232,160232,Aves,Aves,-
2018,Q2,6,22,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,3364,2436,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-23,2018,Q2,6,23,160232,160232,Aves,Aves,-
2018,Q2,6,24,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,3364,2436,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-25,2018,Q2,6,25,160232,160232,Aves,Aves,-
2018,Q2,6,25,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,1852,1418,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-26,2018,Q2,6,26,160232,160232,Aves,Aves,-
2018,Q2,6,25,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,7505,7110,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-27,2018,Q2,6,27,160232,160232,Aves,Aves,-
2018,Q2,6,26,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,1872,1519,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-27,2018,Q2,6,27,160232,160232,Aves,Aves,-
2018,Q2,6,26,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,3480,2520,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,160232,160232,Aves,Aves,-
2018,Q2,6,28,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,1392,1008,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,160232,160232,Aves,Aves,-
2018,Q2,6,28,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2784,2016,/,/,Satisfactory,Satisfactory,Not Satisfactory,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,10. Other,2018-06-29,2018,Q2,6,29,160232,160232,Aves,Aves,-
2018,Q2,5,18,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-05,2018,Q2,6,5,160232,160232,Aves,Aves,-
2018,Q2,5,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18113,17250,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-03,2018,Q2,6,3,160232,160232,Aves,Aves,-
2018,Q2,5,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18113,17250,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-03,2018,Q2,6,3,160232,160232,Aves,Aves,-
2018,Q2,5,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23103,22050,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-03,2018,Q2,6,3,160232,160232,Aves,Aves,-
2018,Q2,5,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17615,16014,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,160232,160232,Aves,Aves,-
2018,Q2,5,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23050,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-03,2018,Q2,6,3,160232,160232,Aves,Aves,-
2018,Q2,6,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18071,17210,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-10,2018,Q2,6,10,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21050,20000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-09,2018,Q2,6,9,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17126,16010,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-10,2018,Q2,6,10,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21052,20002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-09,2018,Q2,6,9,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17423,16560,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-09,2018,Q2,6,9,160232,160232,Aves,Aves,-
2018,Q2,6,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19530,18480,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-09,2018,Q2,6,9,160232,160232,Aves,Aves,-
2018,Q2,6,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20927,19891,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-09,2018,Q2,6,9,160232,160232,Aves,Aves,-
2018,Q2,5,30,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,17451,16620,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-20,2018,Q2,6,20,160232,160232,Aves,Aves,-
2018,Q2,5,30,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,30,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,30,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,19965,19360,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,30,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,30,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,19965,19360,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-13,2018,Q2,6,13,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20230,19229,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-08,2018,Q2,6,8,160232,160232,Aves,Aves,-
2018,Q2,6,5,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23050,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-20,2018,Q2,6,20,160232,160232,Aves,Aves,-
2018,Q2,6,6,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-20,2018,Q2,6,20,160232,160232,Aves,Aves,-
2018,Q2,6,8,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-24,2018,Q2,6,24,160232,160232,Aves,Aves,-
2018,Q2,6,8,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16093,15488,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-25,2018,Q2,6,25,160232,160232,Aves,Aves,-
2018,Q2,6,11,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17982,16348,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-18,2018,Q2,6,18,160232,160232,Aves,Aves,-
2018,Q2,6,11,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,19965,19360,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-26,2018,Q2,6,26,160232,160232,Aves,Aves,-
2018,Q2,6,11,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,20213,19250,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-26,2018,Q2,6,26,160232,160232,Aves,Aves,-
2018,Q2,6,14,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18795,17980,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-25,2018,Q2,6,25,160232,160232,Aves,Aves,-
2018,Q2,5,25,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3032500,03032500|03038910,Catla Catla,Catla Catla|Cirrhinus Cirrhosus|Labeo Rohita|Rita Sacerdotum|Sperata Seenghala|Wallago Attu,-
2018,Q2,5,25,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23272,21611,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3032500,03032500|03038910,Cirrhinus Cirrhosus,Catla Catla|Cirrhinus Cirrhosus|Labeo Rohita|Rita Sacerdotum|Sperata Seenghala|Wallago Attu,-
2018,Q2,5,25,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3032500,03032500|03038910,Labeo Rohita,Catla Catla|Cirrhinus Cirrhosus|Labeo Rohita|Rita Sacerdotum|Sperata Seenghala|Wallago Attu,-
2018,Q2,5,25,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3038910,03032500|03038910,Rita Sacerdotum,Catla Catla|Cirrhinus Cirrhosus|Labeo Rohita|Rita Sacerdotum|Sperata Seenghala|Wallago Attu,-
2018,Q2,5,25,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3038910,03032500|03038910,Sperata Seenghala,Catla Catla|Cirrhinus Cirrhosus|Labeo Rohita|Rita Sacerdotum|Sperata Seenghala|Wallago Attu,-
2018,Q2,5,25,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3038910,03032500|03038910,Wallago Attu,Catla Catla|Cirrhinus Cirrhosus|Labeo Rohita|Rita Sacerdotum|Sperata Seenghala|Wallago Attu,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3022980,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Cynoglossus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1475,1220,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3024990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Pampus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028180,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Otra Pesca,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Caranx Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Leiognathus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Lethrinus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Liza Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Lutjanus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Otra Pesca,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Parupeneus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Rastrelliger Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Sciaenidae,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Serranidae,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Sphyraena Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3028990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Stolephorus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3063390,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Portunus Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3063990,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Otra Crustacea,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,3074220,03022980|03024990|03028180|03028990|03063390|03063990|03074220,Loligo Spp,Caranx Spp|Cynoglossus Spp|Leiognathus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Otra Crustacea|Otra Pesca|Pampus Spp|Parupeneus Spp|Portunus Spp|Rastrelliger Spp|Sciaenidae|Serranidae|Sphyraena Spp|Stolephorus Spp,-
2018,Q2,6,15,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,3022980,03022980|03028990|03074220,Cynoglossus Spp,Arius Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Lethrinus Spp|Liza Spp|Loligo Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Sciaenidae|Scomberomorus Spp,-
