YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Acanthurus Bleekeri,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Arius Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Caranx Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Cephalopholis Sonnerati,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Chirocentrus Dorab,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Coryphaena Hippurus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Epinephelus Malabaricus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Hemiramphus Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Leiognathus Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Lethrinus Lentjan,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Lutjanus Argentimaculatus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Otra Pesca,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Pampus Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Parastromateus Niger,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Parupeneus Indicus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Scarus Ghobban,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Sciaenidae,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Scomberomorus Commerson,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Sillago Sihama,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Stolephorus Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3028990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Trichiurus Lepturus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3044500,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Xiphias Gladius,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,2310,1924,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3044990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Coryphaena Hippurus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3044990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Parupeneus Indicus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3044990,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Thunnus Albacares,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3063390,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Portunus Pelagicus,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
2018,Q4,11,11,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3074220,03022980|03024600|03024990|03028590|03028990|03044500|03044990|03063390|03074220,Loligo Spp,Acanthurus Bleekeri|Argyrops Spp|Arius Spp|Caranx Spp|Cephalopholis Sonnerati|Chirocentrus Dorab|Coryphaena Hippurus|Cynoglossus Spp|Epinephelus Malabaricus|Hemiramphus Spp|Leiognathus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scarus Ghobban|Sciaenidae|Scomberomorus Commerson|Sillago Sihama|Stolephorus Spp|Thunnus Albacares|Trichiurus Lepturus|Xiphias Gladius,-
